"","assoc","word","order_mean","n","attitude_mean"
"605","FAILURE","tapasztalatlansag",5,1,3
"606","FAILURE","fekete",5,1,1
"607","FAILURE","bizalomvesztes",5,1,1
"608","FAILURE","vigasz",5,1,4
"609","FAILURE","csod",5,1,1
"610","FAILURE","lehetetlen",5,1,4
"611","FAILURE","elront",5,1,2
"612","FAILURE","hiba ",5,1,3
"613","FAILURE","kin",5,1,1
"614","FAILURE","utalat",5,1,1
"615","FAILURE","elnyomottsag",5,1,1
"616","FAILURE","stresszoldas",5,1,4
"617","FAILURE","batorsag",5,1,4
"618","FAILURE","irigyseg",5,1,1
"619","FAILURE","cukor",5,1,4
"620","FAILURE","szeretet",5,1,4
"621","FAILURE","barat",5,1,1
"622","FAILURE","csata",5,1,3
"623","FAILURE","onhibaztatas",5,1,1
"624","FAILURE","negativ erzes",5,1,1
"625","FAILURE","balszerencse",5,1,1
"626","FAILURE","baratsag",5,1,5
"627","FAILURE","allapot",5,1,3
"628","FAILURE","belefektetett ido",5,1,3
"629","CRITICISM","malice",3.28571428571429,7,1.2
"630","CRITICISM","feedback",2.7,10,3.6
"631","CRITICISM","elobbrevitel",1,1,5
"632","CRITICISM","constructive",2.5,58,4.74983766233766
"633","CRITICISM","development",3.27777777777778,36,4.79125541125541
"634","CRITICISM","ijedtseg",1,1,2
"635","CRITICISM","bad",2.91666666666667,12,1.13333333333333
"636","CRITICISM","lelkiismeret",1,1,2
"637","CRITICISM","csalad",2.4,5,4
"638","CRITICISM","learning",3.26315789473684,19,4.45333333333333
"639","CRITICISM","oszinte ",1,2,4.5
"640","CRITICISM","opinion",2.41379310344828,29,3.15333333333333
"641","CRITICISM","konstruktiv",1.33333333333333,3,5
"642","CRITICISM","onkritika",1,1,3
"643","CRITICISM","mistake",2.22222222222222,9,1.925
"644","CRITICISM","vita",2,2,2.5
"645","CRITICISM","movie",2.55555555555556,9,3.79166666666667
"646","CRITICISM","useful",2.6,5,4.75
"647","CRITICISM","pain",2,9,1.125
"648","CRITICISM","thinking",2.93333333333333,15,4.28333333333333
"649","CRITICISM","teves",1,1,2
"650","CRITICISM","onbecsules",2.33333333333333,3,4.66666666666667
"651","CRITICISM","kornyezet",1,1,5
"652","CRITICISM","rossz ",2,2,1
"653","CRITICISM","konstruktiv ",1,2,4.5
"654","CRITICISM","tanacs ",1.5,2,4.5
"655","CRITICISM","positive",2,13,4.75
"656","CRITICISM","tanar",2.66666666666667,6,2.625
"657","CRITICISM","negativ ",2,8,1
"658","CRITICISM","parkapcsolat",1,1,5
"659","CRITICISM","megfeleles",2.75,4,2.5
"660","CRITICISM","nehezseg",2.8,5,1.66666666666667
"661","CRITICISM","ez",1,1,1
"662","CRITICISM","tarsadalom ",1,1,3
"663","CRITICISM","negative",2.35714285714286,28,1.20595238095238
"664","CRITICISM","dicseret",2,2,5
"665","CRITICISM","baratok",2,2,2.5
"666","CRITICISM","proba",1,1,4
"667","CRITICISM","review",2.44444444444444,9,2.125
"668","CRITICISM","offense",3.09090909090909,11,1.0625
"669","CRITICISM","negativum",3,2,1
"670","CRITICISM","eloitelet",1,1,1
"671","CRITICISM","orban",1,1,1
"672","CRITICISM","kesztyu",1,1,3
"673","CRITICISM","velemeny ",2.75,8,3.16666666666667
"674","CRITICISM","bantas",2.33333333333333,3,1
"675","CRITICISM","ujsag",2.4,5,3.66666666666667
"676","CRITICISM","irodalom",3,3,4.33333333333333
"677","CRITICISM","problema ",2,2,1.5
"678","CRITICISM","motivacio",1,1,5
"679","CRITICISM","egyetem",1.5,2,3.5
"680","CRITICISM","help",3.44444444444444,18,4.72619047619048
"681","CRITICISM","visszajelzes ",2,2,4
"682","CRITICISM","change",3.28571428571429,7,4.06666666666667
"683","CRITICISM","media",1,1,3
"684","CRITICISM","elvaras",3.5,4,2.66666666666667
"685","CRITICISM","pozitiv kritika",1,1,5
"686","CRITICISM","szinhaz",1,1,5
"687","CRITICISM","jo",3.16666666666667,6,4.75
"688","CRITICISM","tarsadalom",1.75,4,2.33333333333333
"689","CRITICISM","oszinteseg",2,3,5
"690","CRITICISM","duh",2.33333333333333,3,1
"691","CRITICISM","insulting",3.33333333333333,6,1.2
"692","CRITICISM","onbizalomhiany",1,1,2
"693","CRITICISM","muveszet",2.66666666666667,3,4.33333333333333
"694","CRITICISM","fontos ",1,1,5
"695","CRITICISM","evaluation",3.30769230769231,13,3.5
"696","CRITICISM","osszeomlas",3,2,1
"697","CRITICISM","csalodottsag",1,1,1
"698","CRITICISM","karika",1,1,2
"699","CRITICISM","ocsarolas",1,1,2
"700","CRITICISM","erveles",1,1,5
"701","CRITICISM","pozitiv ",2.6,5,4.83333333333333
"702","CRITICISM","megnyilvanulas",1,1,3
"703","CRITICISM","szembesites",1,1,4
"704","CRITICISM","elfogadas",3,2,5
"705","CRITICISM","siker",1,1,4
"706","CRITICISM","alabecsules",1,1,1
"707","CRITICISM","kritizalas",2.33333333333333,3,1
"708","CRITICISM","megjegyzes",1,1,3
"709","CRITICISM","iras",2.83333333333333,6,3.9
"710","CRITICISM","iskola",3.33333333333333,3,3.33333333333333
"711","CRITICISM","otletek ",2,1,5
"712","CRITICISM","tamogato",2,1,5
"713","CRITICISM","destructive",3.5,6,1
"714","CRITICISM","jo ",2,2,5
"715","CRITICISM","teljesitmeny",2.5,4,3.75
"716","CRITICISM","udvariassag",2,1,5
"717","CRITICISM","elutasitottsag",2,1,1
"718","CRITICISM","vedekezes",2,1,1
"719","CRITICISM","hivatas",2,1,4
"720","CRITICISM","felelem",2.8,5,1.11111111111111
"721","CRITICISM","szemlelet ",2,1,5
"722","CRITICISM","szukseges ",2,1,4
"723","CRITICISM","gyors",2,1,2
"724","CRITICISM","onreflexio",2,1,5
"725","CRITICISM","judgement",2.66666666666667,6,1.66666666666667
"726","CRITICISM","megvetes ",2,1,1
"727","CRITICISM","megbotrankoztato",2,1,2
"728","CRITICISM","filmkritika",2,1,4
"729","CRITICISM","sztereotipia",2.5,2,2
"730","CRITICISM","eszrevetelek",2,1,3
"731","CRITICISM","improvement",3.86666666666667,15,4.68055555555556
"732","CRITICISM","k",2,1,2
"733","CRITICISM","hianyossag",2,1,3
"734","CRITICISM","szidalmazas",2,1,1
"735","CRITICISM","munkahely",2,1,4
"736","CRITICISM","asszertiv",2,1,4
"737","CRITICISM","tudomanyos",2,1,4
"738","CRITICISM","onbizalomeses",2,1,1
"739","CRITICISM","batorito",2,1,5
"740","CRITICISM","hirnev ",2,1,3
"741","CRITICISM","konyv",3.25,4,4
"742","CRITICISM","pozitivum",2,1,5
"743","CRITICISM","igazsag",2,1,5
"744","CRITICISM","hok",2,1,3
"745","CRITICISM","megalazas",2.66666666666667,3,1
"746","CRITICISM","mosogato",2,1,2
"747","CRITICISM","nyomas",3,2,1.5
"748","CRITICISM","tulajdonsag ",2,1,1
"749","CRITICISM","tanarok",2,1,3
"750","CRITICISM","megbantas",2,1,1
"751","CRITICISM","szeretettel",2,1,5
"752","CRITICISM","politika",2,1,2
"753","CRITICISM","negativ kritika",2,1,1
"754","CRITICISM","ertelmezes",2,1,5
"755","CRITICISM","csalodas",2,1,1
"756","CRITICISM","ujsagiras",2,1,3
"757","CRITICISM","szemelyisegfejlodes",2,1,4
"758","CRITICISM","komment",2,1,2
"759","CRITICISM","lehetoseg",3.6,5,4.875
"760","CRITICISM","haladas",3.66666666666667,3,5
"761","CRITICISM","emberek",3,3,3
"762","CRITICISM","fontos",3.5,2,3
"763","CRITICISM","rombolo ",2,1,1
"764","CRITICISM","kotekedes",3.33333333333333,3,1.33333333333333
"765","CRITICISM","hierarchia",3,2,2.5
"766","CRITICISM","kudarc",3.5,2,1
"767","CRITICISM","tarsak",2,1,3
"768","CRITICISM","paprika",2,1,3
"769","CRITICISM","zavartsag",2,1,2
"770","CRITICISM","elismeres",2,1,4
"771","CRITICISM","kozony",2,1,2
"772","CRITICISM","irigyseg",2,1,2
"773","CRITICISM","modszer",2,1,3
"774","CRITICISM","ellenszenv",2,1,1
"775","CRITICISM","szurkalodas",2,1,2
"776","CRITICISM","negativ velemeny",2,1,1
"777","CRITICISM","mufaj",2,1,3
"778","CRITICISM","zene",2,1,5
"779","CRITICISM","megvetes",2,1,2
"780","CRITICISM","onismeret",3,1,5
"781","CRITICISM","oszinte",3,1,5
"782","CRITICISM","visszatarto",3,1,2
"783","CRITICISM","tamadas",3.5,2,1
"784","CRITICISM","munka",3.8,5,3.16666666666667
"785","CRITICISM","vitriol",3,1,1
"786","CRITICISM","otlet",3,1,5
"787","CRITICISM","szerethetetlenseg",3,1,1
"788","CRITICISM","erzek",3,1,4
"789","CRITICISM","szemleletvaltas",3.5,2,4.5
"790","CRITICISM","anya",3,1,2
"791","CRITICISM","nem tetszes ",3,1,1
"792","CRITICISM","erdekes",3,1,3
"793","CRITICISM","cinikus megjegyzes",3,1,1
"794","CRITICISM","tehetseg",3,1,3
"795","CRITICISM","kenyszer",3,1,1
"796","CRITICISM","benyomas",3,1,3
"797","CRITICISM","a",4,2,3.5
"798","CRITICISM","feltekenyseg",3,1,2
"799","CRITICISM","hatarozottsag ",3,1,4
"800","CRITICISM","osztonzes",3,2,4.5
"801","CRITICISM","makacs",3,1,2
"802","CRITICISM","emlekezteto",3,1,4
"803","CRITICISM","onbecsules ",3,1,4
"804","CRITICISM","kultura",3,1,5
"805","CRITICISM","puzser",3,1,3
"806","CRITICISM","szulok",3,1,2
"807","CRITICISM","tv",3,1,4
"808","CRITICISM","en",3,1,3
"809","CRITICISM","hibazas",3,1,1
"810","CRITICISM","enkep",3,1,5
"811","CRITICISM","apa",3,1,5
"812","CRITICISM","szigoru ",3,1,2
"813","CRITICISM","eloremutato ",3,1,4
"814","CRITICISM","kotekedo",3,1,2
"815","CRITICISM","szegyen",3,1,1
"816","CRITICISM","makacssag",3,1,4
"817","CRITICISM","jutalom",3,1,4
"818","CRITICISM","mozi",3,1,5
"819","CRITICISM","figyelem ",3,1,5
"820","CRITICISM","zsuri",3,1,3
"821","CRITICISM","jegy",3,1,2
"822","CRITICISM","hiba ",3,1,2
"823","CRITICISM","oktatas",3,1,2
"824","CRITICISM","megfontolando",3,1,5
"825","CRITICISM","eszrevetel",3,1,2
"826","CRITICISM","befolyasolas",4,3,1.33333333333333
"827","CRITICISM","szubjektiv",3,1,2
"828","CRITICISM","fozoverseny",3,1,3
"829","CRITICISM","csapat ",3,1,4
"830","CRITICISM","tukor",3,1,3
"831","CRITICISM","paradicsom ",3,1,4
"832","CRITICISM","elony",3,1,4
"833","CRITICISM","nok",3,1,2
"834","CRITICISM","szukseges",4,2,3.5
"835","CRITICISM","megalazo",3.5,2,1
"836","CRITICISM","szorszalhasogatas",3,1,2
"837","CRITICISM","becsmerles",4,2,1.5
"838","CRITICISM","beszamolo",3,1,2
"839","CRITICISM","jellemzes",4,2,3.5
"840","CRITICISM","eloadasforma",4,1,3
"841","CRITICISM","gonosz",4,1,1
"842","CRITICISM","mindenki",4,1,2
"843","CRITICISM","megfontolas",4,1,5
"844","CRITICISM","kitartas",4,1,5
"845","CRITICISM","elvorosodes",4,1,2
"846","CRITICISM","kellemetlen",4,2,1.5
"847","CRITICISM","konfliktus",4,1,3
"848","CRITICISM","belekotes",4,1,1
"849","CRITICISM","piszkalodas",4,1,2
"850","CRITICISM","megsemmisules",4,1,1
"851","CRITICISM","lehuzo",4.5,2,1
"852","CRITICISM","eles",4,1,1
"853","CRITICISM","szorongas ",4,1,2
"854","CRITICISM","jogos ",4,1,4
"855","CRITICISM","elbizonytalanodas",4,1,1
"856","CRITICISM","velemenyezes ",4,1,3
"857","CRITICISM","jellegzetes ",4,1,5
"858","CRITICISM","intelligencia",4,1,5
"859","CRITICISM","gonoszsag ",4,1,1
"860","CRITICISM","idegenek ",4,1,1
"861","CRITICISM","megiteles ",4,1,3
"862","CRITICISM","keretlen",4,1,1
"863","CRITICISM","sok",4,1,1
"864","CRITICISM","t",4,1,3
"865","CRITICISM","benyomas ",4,1,3
"866","CRITICISM","lecso",4,1,5
"867","CRITICISM","lenezes",4,1,2
"868","CRITICISM","irigyseg ",4.5,2,1
"869","CRITICISM","jobbnak lenni",4,1,4
"870","CRITICISM","ferfi",4,1,4
"871","CRITICISM","igyekves",4,1,4
"872","CRITICISM","elkeseredettseg",4,1,2
"873","CRITICISM","kell",4,1,3
"874","CRITICISM","szabadsag",4,1,4
"875","CRITICISM","pelda",4,1,5
"876","CRITICISM","hazugsag",4,1,1
"877","CRITICISM","joindulat",4,1,5
"878","CRITICISM","hasznos ",4,1,5
"879","CRITICISM","teljesites",4,1,4
"880","CRITICISM","masok",4,1,2
"881","CRITICISM","pozitiv v negativ ",4,1,3
"882","CRITICISM","megprobalni",4,1,5
"883","CRITICISM","ijeszto",4,1,1
"884","CRITICISM","civil",4,1,5
"885","CRITICISM","buszkeseg",4,2,3.5
"886","CRITICISM","minosites",4,2,2.5
"887","CRITICISM","hagyni",4,1,3
"888","CRITICISM","megalazottsag",4,1,1
"889","CRITICISM","beszed",4,1,3
"890","CRITICISM","kulso",4,1,2
"891","CRITICISM","rosszul eso ",4,1,2
"892","CRITICISM","rosszul eso",4,1,1
"893","CRITICISM","rossz megjegyzes",4,1,1
"894","CRITICISM","irodalom ",4,1,3
"895","CRITICISM","onertekeles",4,1,3
"896","CRITICISM","szo",4,1,3
"897","CRITICISM","pizza",4,1,5
"898","CRITICISM",".",4.5,2,3
"899","CRITICISM","frusztracio",4,1,2
"900","CRITICISM","bizonyitas",4,1,5
"901","CRITICISM","erett",4,1,4
"902","CRITICISM","elorelepes",4.5,2,5
"903","CRITICISM","szakdolgozat",4,1,4
"904","CRITICISM","leertekel",4,1,1
"905","CRITICISM","udvarias",4,1,5
"906","CRITICISM","nyers",4,1,2
"907","CRITICISM","megiteles",4,1,1
"908","CRITICISM","divat",4,1,3
"909","CRITICISM","esely",4,1,5
"910","CRITICISM","massag",4,1,1
"911","CRITICISM","tapintat",5,1,5
"912","CRITICISM","mas szemlelet",5,1,4
"913","CRITICISM","viszolygas",5,1,1
"914","CRITICISM","folyamat",5,1,3
"915","CRITICISM","mentor",5,2,4.5
"916","CRITICISM","ero",5,1,5
"917","CRITICISM","hallgatas",5,1,4
"918","CRITICISM","szocialis izolacio",5,1,1
"919","CRITICISM","teljesites ",5,1,2
"920","CRITICISM","kitol",5,1,3
"921","CRITICISM","lelombozas",5,1,1
"922","CRITICISM","profi",5,1,5
"923","CRITICISM","csufolodas",5,1,1
"924","CRITICISM","onmagam",5,1,4
"925","CRITICISM","ujsag ",5,1,2
"926","CRITICISM","feladat",5,1,3
"927","CRITICISM","filmek",5,1,4
"928","CRITICISM","joindulatu ",5,1,4
"929","CRITICISM","akadaly",5,1,2
"930","CRITICISM","tures",5,1,4
"931","CRITICISM","onutalat",5,1,1
"932","CRITICISM","jeg",5,1,2
"933","CRITICISM","szegyen ",5,1,2
"934","CRITICISM","koncentralas",5,1,4
"935","CRITICISM","kritikus",5,1,3
"936","CRITICISM","kampany",5,1,2
"937","CRITICISM","fozes",5,1,2
"938","CRITICISM","tobb nezopont",5,1,5
"939","CRITICISM","barati",5,1,5
"940","CRITICISM","bosszuvagy",5,1,1
"941","CRITICISM","erzesek",5,1,3
"942","CRITICISM","elfogadas ",5,1,5
"943","CRITICISM","igazsagtalansag",5,1,1
"944","CRITICISM","tudas atadas ",5,1,5
"945","CRITICISM","stop",5,1,4
"946","CRITICISM","felelmetes",5,1,1
"947","CRITICISM","onbizalom",5,1,4
"948","CRITICISM","pontszam",5,1,2
"949","CRITICISM","lecke",5,1,5
"950","CRITICISM","pontozas",5,1,3
"951","CRITICISM","biztatas",5,1,5
"952","CRITICISM","tanacs",5,1,4
"953","CRITICISM","latasmod",5,1,3
"954","CRITICISM","teher",5,1,1
"955","CRITICISM","igaz baratsag",5,1,4
"956","CRITICISM","internet",5,1,4
"957","CRITICISM","guny",5,1,1
"958","CRITICISM","leszolas",5,1,1
"959","CRITICISM","pozitiv-negativ",5,1,5
"960","CRITICISM","okos",5,1,5
"961","CRITICISM","ellentetes",5,1,3
"962","CRITICISM","nemtetszes",5,1,1
"963","CRITICISM","verseny",5,1,3
"964","CRITICISM","panaszkodas",5,1,1
"965","CRITICISM","merce",5,1,3
"966","CRITICISM","hatraltatas",5,1,2
"967","CRITICISM","pomodoro",5,1,5
"968","CRITICISM","elegedetlenseg",5,1,3
"969","CRITICISM","tekintelyszemely ",5,1,5
"970","CRITICISM","megfogad",5,1,5
"971","CRITICISM","ujratervezes",5,1,4
"972","CRITICISM","facebook",5,1,3
"973","CRITICISM","megoszto",5,1,3
"974","CRITICISM","pozitiv velemeny",5,1,5
"975","CRITICISM","reflekcio",5,1,4
"976","CRITICISM","dolgozat",5,1,2
